股票代號,股票,淨買超,收盤價,漲跌%,成交量,當日,累計15日
3311,閎暉,19,"-3,306",35.4,(-2.07%),"1,339"
2908,特力,19,49,20.4,(1.24%),322
2608,嘉里大榮,19,-345,34.05,(0.29%),112
4960,誠美材,19,"2,372",14.05,(1.08%),"1,132"
6603,富強鑫,19,625,18.15,(-0.27%),461
6491,晶碩,19,24,306,(0.16%),164
6206,飛捷,19,-79,106.5,(-0.93%),666
6925,意藍,19,-71,117.5,(0.43%),89
3379,彬台,18,-788,56,(0.18%),384
4438,廣越,18,-75,67.3,(1.97%),71
8374,羅昇,18,-158,90.2,(0.67%),204
8289,泰藝,18,17,22,(4.02%),245
6283,淳安,18,54,25.9,(-0.77%),232
8081,致新,18,-428,224,(1.13%),216
2413,環科,17,-394,21.2,(1.44%),233
2506,太設,17,-13,9.49,(0%),163
2439,美律,17,"-3,033",101,(0%),712
6642,富致,17,0,57,(3.26%),265
5258,虹堡,17,-300,71.7,(1.41%),183
8104,錸寶,17,-669,33.7,(-0.3%),426
8462,柏文,17,181,163,(0.31%),49
9928,中視,17,21,18,(1.98%),209
1536,和大,16,"-1,214",58.8,(0.68%),"1,216"
3011,今皓,16,296,15.2,(-1.3%),907
3580,友威科,16,-364,60.3,(0.17%),117
3071,協禧,16,-309,24.2,(1.04%),194
5511,德昌,16,-21,60.8,(0.66%),147
8068,全達,16,-122,20.3,(1%),89
8476,台境*,16,-35,19.65,(-0.25%),80
8222,寶一,16,-207,45.7,(-0.44%),432
6498,久禾光,16,15,93.8,(1.96%),87
6291,沛亨,15,-264,144.5,(2.85%),290
2852,第一保,14,-566,26.5,(-0.19%),232
3447,展達,14,"-2,023",58.7,(1.21%),446
4121,優盛,14,180,15.05,(0.67%),127
5202,力新,14,-186,18.5,(0.54%),187
6510,精測,14,-513,1785,(1.42%),365
1103,嘉泥,13,-115,13.25,(0%),152
3325,旭品,13,-285,18.4,(-1.6%),151
3594,磐儀,13,119,42.2,(-1.06%),188
2442,新美齊,13,-363,25.25,(-0.98%),449
6277,宏正,13,-110,60.9,(1.5%),84
5426,振發,13,-310,22.4,(1.13%),433
8099,大世科,13,-21,76.7,(1.99%),244
3494,誠研,12,-51,10.65,(2.9%),48
3501,維熹,12,-140,51.9,(0.58%),68
3434,哲固,12,217,33.9,(-0.29%),135
3588,通嘉,12,-148,49.8,(1.63%),106
6668,中揚光,12,-274,40.8,(0.49%),138
4563,百德,12,-296,51.5,(0%),95
1558,伸興,11,-115,91.9,(-0.33%),192
1582,信錦,11,-964,67.3,(0.9%),375
3030,德律,11,"-4,046",150.5,(0.67%),865
3023,信邦,11,-812,226.5,(0.89%),545
4442,竣邦-KY,11,-342,57.6,(0.17%),99
5474,聰泰,11,-478,166,(0.3%),154
6129,普誠,11,-295,14.85,(1.37%),231
6629,泰金-KY,11,40,125,(2.46%),60
6996,力領科技,11,-19,150,(2.74%),80
9925,新保,11,-346,40.85,(0.37%),109
5244,弘凱,11,-74,42.25,(1.81%),292
2025,千興,10,-106,10.1,(-0.98%),123
1752,南光,10,235,38.7,(-0.39%),81
3607,谷崧,10,-303,13.4,(0.75%),108
2419,仲琦,10,-46,23.85,(0.63%),834
3663,鑫科,10,-315,47.05,(-0.95%),231
6426,統新,10,-9,72.3,(0.84%),163
6658,聯策,10,-264,58.2,(0.52%),107
6021,美好證,10,-39,24.05,(2.34%),281
6146,耕興,10,-46,177.5,(0.57%),72
6830,汎銓,10,-479,164.5,(2.49%),197
6794,向榮生技,10,-18,70,(-0.28%),105
4949,有成精密,10,118,37.15,(0.27%),127
6166,凌華,10,"-1,323",59.3,(0.85%),322
3027,盛達,9,-187,24,(0.21%),202
3611,鼎翰,9,27,194,(0.52%),49
2426,鼎元,9,267,17.25,(-1.15%),508
3522,御嵿,9,-85,14.45,(1.76%),79
4583,台灣精銳,9,-302,603,(1.69%),89
5471,松翰,9,-106,36.45,(-0.41%),202
6205,詮欣,9,-214,40.95,(1.11%),59
6121,新普,9,-350,366.5,(0.55%),243
6156,松上,9,-822,21.45,(0.7%),238
8071,能率網通,9,-710,18.05,(0.84%),257
6872,浩宇生醫,9,-35,20.5,(1.23%),52
6230,尼得科超眾,9,-173,136.5,(2.63%),107
8442,威宏-KY,9,-206,68.2,(3.96%),100
1477,聚陽,8,502,284,(0%),502
2756,聯發國際,8,-25,101.5,(3.05%),82
4976,佳凌,8,"-1,253",34.9,(-0.29%),438
6788,華景電,8,-328,235,(0%),241
6509,聚和,8,-191,32.35,(0%),205
6803,崑鼎,8,-114,288,(0.35%),43
1219,福壽,7,165,13.6,(0%),227
1225,福懋油,7,-212,30.65,(0.82%),112
1737,臺鹽,7,55,31.95,(0%),199
2460,建通,7,-65,17.7,(0%),60
3229,晟鈦,7,-42,14.5,(1.05%),78
2243,宏旭-KY,7,197,12.45,(1.22%),226
2636,台驊控股,7,-665,69.2,(0.29%),244
4720,德淵,7,-96,15.1,(-0.66%),152
5489,彩富,7,-9,40,(0.63%),56
6470,宇智,7,-65,41.05,(0.74%),46
8429,金麗-KY,7,-52,7.95,(-0.5%),101
7749,意騰-KY,7,-437,502,(-0.59%),195
9951,皇田,7,-46,57.5,(0.88%),57
8092,建暐,7,-112,16.1,(0%),60
5515,建國,7,508,25.25,(-0.2%),181
1312,國喬,6,"8,483",10.35,(-1.9%),"3,427"
1414,東和,6,-199,17.25,(1.17%),755
1108,幸福,6,-11,15,(0%),93
1903,士紙,6,51,54,(1.69%),542
1713,國化,6,137,48.85,(0.72%),93
2114,鑫永銓,6,-16,91.3,(1.44%),71
1731,美吾華,6,11,21.9,(0%),65
2250,IKKA-KY,6,-236,84.8,(0.47%),65
2477,美隆電,6,-183,23.5,(0.64%),62
3094,聯傑,6,-85,25.55,(0.59%),150
3540,曜越,6,-693,31.85,(1.43%),151
3666,光耀,6,23,26.4,(0%),41
2338,光罩,6,"1,302",39.1,(-0.26%),803
3122,笙泉,6,-155,25.8,(1.57%),70
6712,長聖,6,-202,166,(0.61%),170
5371,中光電,6,"-13,972",102.5,(-1.44%),"7,895"
6185,幃翔,6,4,16.45,(0.3%),98
6902,GOGOLOOK,6,124,80.7,(-0.25%),61
6698,旭暉應材,6,-203,35.25,(1.73%),129
6863,永道-KY,6,-119,136,(-0.37%),50
8279,生展,6,11,130.5,(1.56%),51
1336,台翰,5,-323,17.15,(0.29%),73
1446,宏和,5,-512,18.55,(-1.33%),149
1597,直得,5,-63,77.4,(0.13%),214
1783,和康生,5,32,43.8,(0.11%),54
2107,厚生,5,108,23.85,(0.21%),104
2423,固緯,5,86,56,(1.45%),136
2705,六福,5,-14,17.05,(0.59%),99
2753,八方雲集,5,"-1,809",190.5,(1.06%),415
